hospitalName,telNum,hospitalType,numDoc,numRoom,numBed,medicalCourse,address
세인트힐병원,031-988-8275,병원,25,27,128,가정의학과/ 재활의학과/ 소아청소년과/ 마취통증의학과/ 신경외과/ 정형외과/ 신경과/ 내과,"경기도 김포시 돌문로 43, 4층 (사우동)"
김포다은병원,031-996-1338,요양병원(정신병원),11,22,186,내과/ 신경과/ 정신건강의학과/ 재활의학과/ 가정의학과,경기도 김포시 북변중로65번길 32 (북변동)
의료법인휘담메디의료재단하성한방병원,031-999-6666,한방병원,4,14,47,사상체질과/ 한방안·이비인후·피부과/ 한방재활의학과/ 침구과/ 한방신경정신과/ 한방부인과/ 한방소아과/ 한방내과,경기도 김포시 하성면 하성로 466-11 (하성한방병원)
의료법인인봉의료재단뉴고려병원,031-998-8129,종합병원,258,87,297,내과/ 신경과/ 정신건강의학과/ 외과/ 정형외과/ 신경외과/ 마취통증의학과/ 산부인과/ 소아청소년과/ 이비인후과/ 비뇨의학과/ 영상의학과/ 진단검사의학과/ 재활의학과/ 가정의학과/ 직업환경의학과/ 응급의학과/ 구강악안면외과,"경기도 김포시 김포한강3로 283, 뉴고려병원 (장기동)"
김포예사랑병원,031-997-7204,병원,14,22,150,정신건강의학과,"경기도 김포시 중봉1로 12, 2,5,6층 (감정동, e삼메디칼센터)"
가자연세병원,031-998-8009,병원,16,13,48,내과/ 정형외과/ 신경외과/ 마취통증의학과/ 영상의학과/ 가정의학과,"경기도 김포시 돌문로 43, 2층 (사우동)"
김포아이제일병원,031-8083-7575,병원,3,53,86,내과/ 소아청소년과/ 이비인후과/ 피부과/ 영상의학과/ 병리과/ 진단검사의학과,"경기도 김포시 김포한강8로 382, 고은메디타원 6,7,8층 (구래동)"
김포에이치(H)병원,031-8049-0077,병원,7,52,199,내과/ 외과/ 정형외과/ 신경외과/ 이비인후과/ 피부과/ 재활의학과/ 가정의학과/ 한방내과/ 한방부인과/ 한방소아과/ 한방안·이비인후·피부과/ 한방신경정신과/ 한방재활의학과/ 사상체질과/ 침구과,"경기도 김포시 김포한강8로 412, 5-9층 (구래동)"
의료법인이정의료재단효사랑병원,031-830-8200,요양병원(일반요양병원),8,64,198,가정의학과/ 산부인과/ 정형외과/ 외과/ 내과,경기도 연천군 전곡읍 평화로 525
가평산속요양병원,031-584-8900,요양병원(일반요양병원),9,44,83,한방내과/ 내과,경기도 가평군 상면 대보간선로 889
해암요양병원,031-584-0545,요양병원(일반요양병원),11,39,89,내과/ 신경과/ 외과/ 정형외과/ 신경외과/ 흉부외과/ 마취통증의학과/ 소아청소년과/ 이비인후과/ 피부과/ 비뇨의학과/ 영상의학과/ 재활의학과/ 가정의학과/ 응급의학과/ 한방내과/ 한방부인과/ 한방소아과/ 한방안·이비인후·피부과/ 한방신경정신과/ 한방재활의학과/ 사상체질과/ 침구과,경기도 가평군 청평면 북한강로1604번길 64-28
가평푸른숲요양병원,1661-9099,요양병원(일반요양병원),19,77,146,내과/ 가정의학과/ 한방내과/ 침구과,경기도 가평군 상면 물골길 262-23
노체리안드리자애병원,031-589-0301,병원,13,12,62,외과/ 영상의학과/ 정신건강의학과/ 내과,경기도 가평군 조종면 꽃동네길 46 (노체리안드리자애병원)
청평우리병원,031-585-5115,병원,18,35,198,마취통증의학과/ 피부과/ 소아청소년과/ 내과/ 신경과/ 영상의학과/ 가정의학과/ 정신건강의학과,경기도 가평군 청평면 경춘로 791-11
에이치제이매그놀리아국제한방병원,031-589-4300,한방병원,1,12,30,한방부인과/ 한방재활의학과/ 침구과/ 한방내과,경기도 가평군 설악면 미사리로 267-177
에이치제이매그놀리아국제병원,031-589-4300,병원,67,45,117,정형외과/ 성형외과/ 이비인후과/ 가정의학과/ 재활의학과/ 신경과/ 외과/ 내과/ 마취통증의학과/ 영상의학과/ 정신건강의학과/ 산부인과,경기도 가평군 설악면 미사리로 267-177
브니엘노인전문병원,031-773-3581,요양병원(일반요양병원),12,30,145,내과/ 외과/ 가정의학과,경기도 양평군 용문면 중원산로490번길 30
홍영노인전문병원,031-775-1927,요양병원(일반요양병원),17,23,140,내과/ 외과/ 가정의학과/ 한방내과/ 한방부인과/ 한방소아과/ 한방재활의학과/ 사상체질과/ 침구과,"경기도 양평군 청운면 신론로 406-17, 홍영노인전문병원"
동서리젠요양병원,031-773-6806,요양병원(일반요양병원),7,17,102,내과/ 신경과/ 외과/ 정형외과/ 신경외과/ 가정의학과/ 한방내과/ 한방부인과/ 한방소아과/ 한방안·이비인후·피부과/ 한방신경정신과/ 한방재활의학과/ 사상체질과/ 침구과,경기도 양평군 양평읍 시민로 36
양평병원,031-770-5000,병원,29,30,108,내과/ 신경과/ 외과/ 정형외과/ 신경외과/ 마취통증의학과/ 영상의학과/ 가정의학과,경기도 양평군 양평읍 중앙로 129
한길요양병원,031-775-7582,요양병원(일반요양병원),11,16,80,내과/ 외과/ 피부과/ 가정의학과,경기도 양평군 양서면 남한강변길 83
휴드림요양병원,031-775-2575,요양병원(일반요양병원),3,9,40,가정의학과/ 피부과/ 신경과/ 내과,경기도 양평군 청운면 경강로 4741-1
양평효노인전문병원,031-771-6545,요양병원(노인병원),16,18,80,내과/ 신경과/ 재활의학과/ 한방내과,경기도 양평군 용문면 다문북길 16
다나암요양병원,031-770-7000,요양병원(일반요양병원),12,51,110,재활의학과/ 외과/ 정신건강의학과/ 신경과/ 내과,"경기도 양평군 강하면 사호1길 51, 다나암요양병원"
양수삼성요양병원,031-772-5119,요양병원(일반요양병원),10,21,77,내과/ 정형외과/ 흉부외과/ 소아청소년과/ 피부과/ 한방내과,경기도 양평군 양서면 양수로 149-2
국립교통재활병원,031-580-5555,병원,93,66,201,치과/ 가정의학과/ 재활의학과/ 영상의학과/ 비뇨의학과/ 이비인후과/ 안과/ 신경외과/ 정신건강의학과/ 내과,경기도 양평군 양평읍 중앙로 260
양평엘한방병원,031-772-7119,한방병원,6,14,50,가정의학과/ 한방소아과/ 한방재활의학과/ 침구과/ 한방신경정신과/ 한방부인과/ 사상체질과/ 한방안·이비인후·피부과/ 한방내과,경기도 양평군 양평읍 시민로128번길 4
생생우리누리요양병원,031-775-1122,요양병원(일반요양병원),12,78,118,침구과/ 한방부인과/ 한방내과/ 마취통증의학과/ 가정의학과/ 내과,경기도 양평군 용문면 우나람길 63
봄내병원,033)255-8515,요양병원(정신병원),7,24,180,정신건강의학과/ 신경과,강원도 춘천시 춘천로 180 (효자동)
의료법인춘천서인병원,033)261-0999,요양병원(정신병원),24,36,276,내과/ 정신건강의학과,강원도 춘천시 동산면 새술막길 315-77
강남병원,033)240-7000,병원,38,36,187,영상의학과/ 마취통증의학과/ 신경외과/ 정형외과/ 외과/ 내과,강원도 춘천시 경춘로 2364 (온의동)
국군춘천병원,033)244-0130,병원,68,27,158,산부인과/ 진단검사의학과/ 응급의학과/ 영상의학과/ 치과/ 마취통증의학과/ 이비인후과/ 신경외과/ 비뇨의학과/ 정형외과/ 안과/ 정신건강의학과/ 피부과/ 외과/ 내과,강원도 춘천시 신북읍 구리고개길 166
국립춘천병원,033)260-3000,요양병원(정신병원),42,29,200,치과교정과/ 정신건강의학과/ 내과,강원도 춘천시 동산면 영서로 824
한림대학교춘천성심병원,033-240-5000,종합병원,513,87,405,병리과/ 치과/ 방사선종양학과/ 재활의학과/ 성형외과/ 흉부외과/ 신경과/ 피부과/ 소아청소년과/ 정형외과/ 치과/ 비뇨의학과/ 안과/ 마취통증의학과/ 신경외과/ 정신건강의학과/ 응급의학과/ 가정의학과/ 진단검사의학과/ 이비인후과/ 영상의학과/ 산부인과/ 외과/ 내과,강원도 춘천시 삭주로 77 (교동)
인성병원,033)253-3030,병원,38,59,156,산부인과/ 외과/ 내과/ 영상의학과/ 신경외과/ 마취통증의학과/ 정형외과,강원도 춘천시 금강로 39 (낙원동)
강원대학교병원,033)258-2000,종합병원,802,177,668,소아치과/ 핵의학과/ 내과/ 피부과/ 치과/ 진단검사의학과/ 정형외과/ 정신건강의학과/ 재활의학과/ 이비인후과/ 응급의학과/ 영상의학과/ 외과/ 안과/ 신경외과/ 신경과/ 소아청소년과/ 성형외과/ 산부인과/ 비뇨의학과/ 병리과/ 가정의학과/ 마취통증의학과,강원도 춘천시 백령로 156 (효자동)
영인요양병원,033256-5688,요양병원(일반요양병원),5,8,44,,강원도 춘천시 중앙로 60-0 (중앙로2가)
토마스요양병원,033)253-5000,요양병원(일반요양병원),10,36,164,내과/ 신경과/ 외과/ 정형외과/ 신경외과/ 가정의학과/ 한방내과/ 한방부인과/ 한방소아과/ 한방안·이비인후·피부과/ 한방신경정신과/ 한방재활의학과/ 침구과,강원도 춘천시 영서로 1925-9 (석사동)
베드로병원,033)255-0085,요양병원(정신병원),6,13,93,,강원도 춘천시 공지로 270 (효자동)
춘천요양병원,033)260-7200,요양병원(일반요양병원),18,47,319,내과/ 정신건강의학과/ 재활의학과/ 가정의학과/ 한방내과/ 사상체질과/ 침구과,강원도 춘천시 동면 춘천로 527-34
춘천시노인전문병원,033)240-7500,요양병원(노인병원),24,27,166,내과/ 신경과/ 재활의학과/ 한방내과/ 사상체질과/ 침구과,강원도 춘천시 동면 세실로 252
춘천호반요양병원,033)251-9911,요양병원(일반요양병원),20,21,143,가정의학과/ 비뇨의학과/ 재활의학과/ 신경과/ 내과,강원도 춘천시 옛경춘로 663 (삼천동)
춘천새윤요양병원,033)264-3100,요양병원(일반요양병원),18,22,130,정신건강의학과/ 한방내과/ 가정의학과/ 내과/ 신경과,강원도 춘천시 퇴계공단길 40 (퇴계동)
춘천예현병원,033)264-9885,요양병원(정신병원),25,57,299,가정의학과/ 재활의학과/ 정신건강의학과/ 신경과/ 내과,강원도 춘천시 서면 샛말길 122-11
암스트롱요양병원,033)263-8275,요양병원(일반요양병원),10,39,91,한방내과/ 내과/ 가정의학과,강원도 춘천시 서면 율장길 328
강원도재활병원,033)248-7700,병원,36,38,140,내과/ 신경과/ 재활의학과/ 가정의학과,강원도 춘천시 충열로142번길 24-16 (우두동)
문막요양병원,033-813-9922,요양병원(일반요양병원),5,38,192,내과/ 신경과/ 외과/ 신경외과/ 재활의학과/ 가정의학과/ 한방내과,강원도 원주시 문막읍 문막시장1길 16
민중병원,033-763-2548,병원,8,15,100,정신건강의학과/ 내과,강원도 원주시 신림면 용소막길 20-1
원주센텀병원,033-900-1111,병원,19,37,91,내과/ 정형외과/ 신경외과/ 마취통증의학과,강원도 원주시 능라동길 70 (무실동)
원주불로병원,033-747-2000,병원,7,46,125,내과/ 재활의학과/ 한방재활의학과,강원도 원주시 평원로 165 (학성동)
현대요양병원,033-900-9977,요양병원(일반요양병원),23,34,149,한방내과/ 재활의학과/ 정형외과/ 신경외과/ 가정의학과/ 외과/ 내과,강원도 원주시 치악로1604번길 22 (단구동)
원주연세병원,1670-2020,병원,7,14,43,내과/ 정형외과,강원도 원주시 일산로 49 (일산동)
연세메디하임병원,033-740-8800,병원,31,45,199,내과/ 신경과/ 신경외과/ 재활의학과,강원도 원주시 문막읍 원문로 1419 (연세메디하임병원)
그랜드치과병원,033-732-6000,치과병원,3,0,0,,강원도 원주시 서원대로 188 (단계동)
원주그린병원,033-731-7766,병원,10,21,99,정신건강의학과/ 가정의학과,강원도 원주시 일산로36번길 12 (일산동)
원주효요양병원,033-747-6701,요양병원(일반요양병원),7,13,74,내과/ 외과/ 정형외과/ 가정의학과,강원도 원주시 원일로 176-1 (학성동)
원주민중요양병원,033-732-0270,요양병원(일반요양병원),17,31,99,한방내과/ 재활의학과/ 내과,강원도 원주시 북원로 2636 (태장동)
21세기병원,033-748-9999,병원,28,13,42,영상의학과/ 마취통증의학과/ 정형외과/ 신경외과,강원도 원주시 이화6길 7 (단계동)
센트럴병원,033-742-9371,병원,4,11,33,신경외과/ 내과/ 정형외과,강원도 원주시 서원대로 170 (단계동)
신창의료재단 원주에이치병원,033-748-7800,병원,12,30,84,내과/ 신경과/ 정형외과/ 재활의학과,강원도 원주시 북원상가길 49 (태장동)
조양병원,033-741-5000,병원,18,113,240,내과/ 외과/ 정형외과/ 신경외과/ 산부인과/ 영상의학과/ 진단검사의학과/ 재활의학과/ 가정의학과,강원도 원주시 소초면 치악로 2473
내안에병원,033-733-1199,병원,11,39,198,신경과/ 정신건강의학과,강원도 원주시 남원로 562-5 (개운동)
원주클라인치과병원,033-734-2700,치과병원,3,0,0,구강악안면외과/ 치과보철과/ 치과교정과/ 소아치과/ 치주과/ 치과보존과/ 구강내과/ 영상치의학과/ 예방치과,"강원도 원주시 봉화로 22 (단계동, 더파크타워)"
정병원,033-733-9988,병원,17,25,81,내과/ 정형외과/ 흉부외과,강원도 원주시 원문로 141 (단계동)
현대중앙병원,033-747-1199,병원,5,16,39,가정의학과/ 산부인과/ 정형외과/ 신경외과/ 내과,강원도 원주시 상지대길 23 (우산동)
연세요양병원,033-765-5001,요양병원(일반요양병원),20,36,199,내과/ 외과/ 정형외과/ 신경외과/ 재활의학과/ 가정의학과,강원도 원주시 남원로 631 (명륜동)
바른요양병원,033-762-0100,요양병원(일반요양병원),29,48,238,내과/ 외과/ 신경외과/ 한방내과,강원도 원주시 판부면 치악로 1139 (원주실버요양병원)
원주우리병원,033-743-9801,병원,7,15,70,내과/ 정형외과,강원도 원주시 북원로 2572 (우산동)
의료법인성지의료재단성지병원,033-760-3101,병원,133,93,258,내과/ 외과/ 정형외과/ 신경외과/ 마취통증의학과/ 영상의학과/ 가정의학과/ 치과보철과,강원도 원주시 원일로 22 (인동)
연세대학교 원주세브란스기독병원,033-741-0114,종합병원,1062,199,867,구강악안면외과/ 치과보철과/ 치과교정과/ 치과보존과/ 소아치과/ 직업환경의학과/ 핵의학과/ 가정의학과/ 응급의학과/ 병리과/ 진단검사의학과/ 방사선종양학과/ 영상의학과/ 마취통증의학과/ 재활의학과/ 비뇨의학과/ 이비인후과/ 안과/ 산부인과/ 성형외과/ 신경외과/ 정형외과/ 흉부외과/ 외과/ 피부과/ 정신건강의학과/ 신경과/ 소아청소년과/ 내과,강원도 일산로 20
